departamento,circuito,mesa,habilitados,votaron,positivos,participacion,502 CAMBIEMOS,570 SOMOS,231 PAIS,22 HUMANISTA,578 UNION POR CORDOBA,201 PRIMERO LA GENTE,217 ENCUENTRO VECINAL,567 IZQUIERDA AL FRENTE,503 FIT,69 GEN,543 CORDOBA CIUDADANA,% 502 CAMBIEMOS,% 570 SOMOS,% 231 PAIS,% 22 HUMANISTA,% 578 UNION POR CORDOBA,% 201 PRIMERO LA GENTE,% 217 ENCUENTRO VECINAL,% 567 IZQUIERDA AL FRENTE,% 503 FIT,% 69 GEN,% 543 CORDOBA CIUDADANA
7,DEAN FUNES (95 en ISCHILIN),4707,344,227,224,65.99,83,2,9,2,74,4,2,3,5,1,28,38.97,0.94,4.23,0.94,34.74,1.88,0.94,1.41,2.35,0.47,13.15
7,DEAN FUNES (95 en ISCHILIN),4708,344,248,224,72.09,93,1,9,3,55,0,0,11,13,3,45,39.91,0.43,3.86,1.29,23.61,0.0,0.0,4.72,5.58,1.29,19.31
7,DEAN FUNES (95 en ISCHILIN),4709,344,228,224,66.28,77,3,9,0,82,0,1,4,4,2,34,35.65,1.39,4.17,0.0,37.96,0.0,0.46,1.85,1.85,0.93,15.74
7,DEAN FUNES (95 en ISCHILIN),4710,344,229,224,66.57,53,1,2,1,79,1,6,10,10,3,49,24.65,0.47,0.93,0.47,36.74,0.47,2.79,4.65,4.65,1.4,22.79
7,DEAN FUNES (95 en ISCHILIN),4711,344,231,224,67.15,106,0,3,2,67,4,2,3,4,0,22,49.77,0.0,1.41,0.94,31.46,1.88,0.94,1.41,1.88,0.0,10.33
7,DEAN FUNES (95 en ISCHILIN),4712,344,230,224,66.86,73,2,7,3,65,3,5,4,17,2,35,33.8,0.93,3.24,1.39,30.09,1.39,2.31,1.85,7.87,0.93,16.2
7,DEAN FUNES (95 en ISCHILIN),4713,344,242,224,70.35,85,0,7,3,72,4,2,6,9,1,35,37.95,0.0,3.12,1.34,32.14,1.79,0.89,2.68,4.02,0.45,15.62
7,DEAN FUNES (95 en ISCHILIN),4714,344,0,224,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,DEAN FUNES (95 en ISCHILIN),4715,344,231,224,67.15,89,2,7,3,65,4,2,8,5,1,26,41.98,0.94,3.3,1.42,30.66,1.89,0.94,3.77,2.36,0.47,12.26
7,DEAN FUNES (95 en ISCHILIN),4716,344,238,224,69.19,104,2,4,1,77,2,4,5,6,3,14,46.85,0.9,1.8,0.45,34.68,0.9,1.8,2.25,2.7,1.35,6.31
7,DEAN FUNES (95 en ISCHILIN),4717,344,239,224,69.48,76,0,9,3,77,2,1,9,13,1,39,33.04,0.0,3.91,1.3,33.48,0.87,0.43,3.91,5.65,0.43,16.96
7,DEAN FUNES (95 en ISCHILIN),4718,344,234,224,68.02,62,4,6,2,91,2,4,1,15,3,29,28.31,1.83,2.74,0.91,41.55,0.91,1.83,0.46,6.85,1.37,13.24
7,DEAN FUNES (95 en ISCHILIN),4719,344,0,224,0.0,23,2,9,3,79,7,1,2,4,1,22,15.03,1.31,5.88,1.96,51.63,4.58,0.65,1.31,2.61,0.65,14.38
7,DEAN FUNES (95 en ISCHILIN),4720,344,225,224,65.41,67,0,12,1,80,2,5,7,4,2,32,31.6,0.0,5.66,0.47,37.74,0.94,2.36,3.3,1.89,0.94,15.09
7,DEAN FUNES (95 en ISCHILIN),4721,344,0,224,0.0,73,1,8,1,72,2,2,8,6,2,42,33.64,0.46,3.69,0.46,33.18,0.92,0.92,3.69,2.76,0.92,19.35
7,DEAN FUNES (95 en ISCHILIN),4722,344,242,224,70.35,73,5,9,3,68,1,2,10,6,2,37,33.8,2.31,4.17,1.39,31.48,0.46,0.93,4.63,2.78,0.93,17.13
7,DEAN FUNES (95 en ISCHILIN),4723,344,227,224,65.99,62,0,19,3,71,5,1,10,5,0,41,28.57,0.0,8.76,1.38,32.72,2.3,0.46,4.61,2.3,0.0,18.89
7,DEAN FUNES (95 en ISCHILIN),4724,344,223,224,64.83,82,1,11,4,68,2,5,7,6,1,19,39.81,0.49,5.34,1.94,33.01,0.97,2.43,3.4,2.91,0.49,9.22
7,OLIVARES SAN NICOLAS (96A en ISCHILIN),4725,290,0,224,0.0,97,3,3,0,54,2,1,4,4,2,17,51.87,1.6,1.6,0.0,28.88,1.07,0.53,2.14,2.14,1.07,9.09
7,OLIVARES SAN NICOLAS (96A en ISCHILIN),4726,289,0,224,0.0,95,2,6,0,49,5,0,3,3,3,17,51.91,1.09,3.28,0.0,26.78,2.73,0.0,1.64,1.64,1.64,9.29
7,ISCHILIN (97 en ISCHILIN),4727,65,43,224,66.15,22,1,0,0,9,0,1,0,0,0,7,55.0,2.5,0.0,0.0,22.5,0.0,2.5,0.0,0.0,0.0,17.5
7,JAIME PETER (98 en ISCHILIN),4728,59,35,224,59.32,11,0,0,0,9,1,1,0,0,0,10,34.38,0.0,0.0,0.0,28.12,3.12,3.12,0.0,0.0,0.0,31.25
7,QUILINO ESTACION (99 en ISCHILIN),4729,324,231,224,71.3,86,3,5,2,91,2,2,5,5,2,7,40.95,1.43,2.38,0.95,43.33,0.95,0.95,2.38,2.38,0.95,3.33
7,QUILINO ESTACION (99 en ISCHILIN),4730,324,235,224,72.53,100,6,4,4,85,1,1,5,5,4,12,44.05,2.64,1.76,1.76,37.44,0.44,0.44,2.2,2.2,1.76,5.29
7,QUILINO ESTACION (99 en ISCHILIN),4731,324,220,224,67.9,85,1,5,3,84,2,2,8,3,2,9,41.67,0.49,2.45,1.47,41.18,0.98,0.98,3.92,1.47,0.98,4.41
7,QUILINO ESTACION (99 en ISCHILIN),4732,324,237,224,73.15,101,5,9,0,71,5,2,7,3,4,9,46.76,2.31,4.17,0.0,32.87,2.31,0.93,3.24,1.39,1.85,4.17
7,QUILINO ESTACION (99 en ISCHILIN),4733,325,230,224,70.77,94,4,9,2,76,4,0,3,7,2,13,43.93,1.87,4.21,0.93,35.51,1.87,0.0,1.4,3.27,0.93,6.07
7,QUILINO ESTACION (99 en ISCHILIN),4734,324,237,224,73.15,94,4,10,1,85,1,1,10,7,0,9,42.34,1.8,4.5,0.45,38.29,0.45,0.45,4.5,3.15,0.0,4.05
7,QUILINO ESTACION (99 en ISCHILIN),4735,324,223,224,68.83,91,5,5,1,82,2,4,4,3,2,10,43.54,2.39,2.39,0.48,39.23,0.96,1.91,1.91,1.44,0.96,4.78
7,QUILINO ESTACION (99 en ISCHILIN),4736,324,209,224,64.51,81,5,3,2,85,1,2,1,2,1,9,42.19,2.6,1.56,1.04,44.27,0.52,1.04,0.52,1.04,0.52,4.69
7,QUILINO ESTACION (99 en ISCHILIN),4737,324,0,224,0.0,74,4,12,1,83,9,1,5,3,1,11,36.27,1.96,5.88,0.49,40.69,4.41,0.49,2.45,1.47,0.49,5.39
7,QUILINO ESTACION (99 en ISCHILIN),4738,324,225,224,69.44,91,4,5,2,84,1,1,6,2,3,12,43.13,1.9,2.37,0.95,39.81,0.47,0.47,2.84,0.95,1.42,5.69
7,QUILINO ESTACION (99 en ISCHILIN),4739,324,214,224,66.05,63,4,11,0,97,2,2,7,6,3,7,31.19,1.98,5.45,0.0,48.02,0.99,0.99,3.47,2.97,1.49,3.47
7,QUILINO ESTACION (99 en ISCHILIN),4740,323,224,224,69.35,77,3,6,2,103,3,0,6,3,0,15,35.32,1.38,2.75,0.92,47.25,1.38,0.0,2.75,1.38,0.0,6.88
7,QUILINO ESTACION (99 en ISCHILIN),4741,323,234,224,72.45,98,2,6,1,92,2,0,3,1,1,13,44.75,0.91,2.74,0.46,42.01,0.91,0.0,1.37,0.46,0.46,5.94
7,QUILINO VILLA (100 en ISCHILIN),4742,298,207,224,69.46,90,2,13,1,76,3,0,4,2,3,5,45.23,1.01,6.53,0.5,38.19,1.51,0.0,2.01,1.01,1.51,2.51
7,QUILINO VILLA (100 en ISCHILIN),4743,297,229,224,77.1,107,3,3,1,77,2,2,7,6,0,10,49.08,1.38,1.38,0.46,35.32,0.92,0.92,3.21,2.75,0.0,4.59
7,QUILINO VILLA (100 en ISCHILIN),4744,297,208,224,70.03,97,1,4,1,68,5,2,4,2,0,13,49.24,0.51,2.03,0.51,34.52,2.54,1.02,2.03,1.02,0.0,6.6
7,QUILINO VILLA (100 en ISCHILIN),4745,297,204,224,68.69,92,3,4,0,81,3,1,5,1,2,8,46.0,1.5,2.0,0.0,40.5,1.5,0.5,2.5,0.5,1.0,4.0
7,TOYOS (101 en ISCHILIN),4746,88,0,224,0.0,26,0,0,1,16,1,0,0,1,0,8,49.06,0.0,0.0,1.89,30.19,1.89,0.0,0.0,1.89,0.0,15.09
8,ALEJANDRO (102 en JUAREZ CELMAN),4747,346,246,224,71.1,63,4,6,2,112,3,0,5,3,0,23,28.51,1.81,2.71,0.9,50.68,1.36,0.0,2.26,1.36,0.0,10.41
8,ALEJANDRO (102 en JUAREZ CELMAN),4748,346,258,224,74.57,69,1,4,1,105,1,9,7,4,1,33,29.36,0.43,1.7,0.43,44.68,0.43,3.83,2.98,1.7,0.43,14.04
8,ALEJANDRO (102 en JUAREZ CELMAN),4749,346,244,224,70.52,84,2,6,1,91,2,13,2,3,0,21,37.33,0.89,2.67,0.44,40.44,0.89,5.78,0.89,1.33,0.0,9.33
8,ALEJANDRO (102 en JUAREZ CELMAN),4750,346,254,224,73.41,95,1,2,0,113,1,5,2,7,2,11,39.75,0.42,0.84,0.0,47.28,0.42,2.09,0.84,2.93,0.84,4.6
8,ALEJANDRO (102 en JUAREZ CELMAN),4751,346,237,224,68.5,89,0,0,0,95,1,6,4,6,0,17,40.83,0.0,0.0,0.0,43.58,0.46,2.75,1.83,2.75,0.0,7.8
8,ALEJANDRO (102 en JUAREZ CELMAN),4752,346,243,224,70.23,91,2,4,3,81,3,6,6,5,2,18,41.18,0.9,1.81,1.36,36.65,1.36,2.71,2.71,2.26,0.9,8.14
8,ALEJANDRO (102 en JUAREZ CELMAN),4753,346,234,224,67.63,74,2,4,2,98,2,6,4,4,3,17,34.26,0.93,1.85,0.93,45.37,0.93,2.78,1.85,1.85,1.39,7.87
8,ALEJANDRO (102 en JUAREZ CELMAN),4754,348,249,224,71.55,88,1,7,2,105,2,9,6,4,3,9,37.29,0.42,2.97,0.85,44.49,0.85,3.81,2.54,1.69,1.27,3.81
8,ALEJANDRO (102 en JUAREZ CELMAN),4755,345,248,224,71.88,84,2,6,2,95,3,5,4,4,4,19,36.84,0.88,2.63,0.88,41.67,1.32,2.19,1.75,1.75,1.75,8.33
8,ALEJANDRO (102 en JUAREZ CELMAN),4756,345,248,224,71.88,73,3,6,4,119,2,2,1,3,3,19,31.06,1.28,2.55,1.7,50.64,0.85,0.85,0.43,1.28,1.28,8.09
8,ALEJANDRO (102 en JUAREZ CELMAN),4757,345,251,224,72.75,75,1,2,2,115,1,3,4,2,4,14,33.63,0.45,0.9,0.9,51.57,0.45,1.35,1.79,0.9,1.79,6.28
8,ALEJANDRO (102 en JUAREZ CELMAN),4758,345,231,224,66.96,79,0,4,3,81,2,8,0,1,9,25,37.26,0.0,1.89,1.42,38.21,0.94,3.77,0.0,0.47,4.25,11.79
8,ALEJANDRO (102 en JUAREZ CELMAN),4759,345,0,224,0.0,93,0,1,0,86,3,11,4,3,5,14,42.27,0.0,0.45,0.0,39.09,1.36,5.0,1.82,1.36,2.27,6.36
8,ALEJANDRO (102 en JUAREZ CELMAN),4760,345,254,224,73.62,72,1,6,3,114,2,7,2,3,2,15,31.72,0.44,2.64,1.32,50.22,0.88,3.08,0.88,1.32,0.88,6.61
8,ALEJANDRO (102 en JUAREZ CELMAN),4761,348,0,224,0.0,100,2,2,2,101,0,5,9,5,3,10,41.84,0.84,0.84,0.84,42.26,0.0,2.09,3.77,2.09,1.26,4.18
8,ASSUNTA (103 en JUAREZ CELMAN),4762,96,47,224,48.96,19,0,1,0,18,1,0,1,1,0,4,42.22,0.0,2.22,0.0,40.0,2.22,0.0,2.22,2.22,0.0,8.89
8,BENGOLEA (105 en JUAREZ CELMAN),4763,331,238,224,71.9,123,1,4,3,67,1,1,4,1,4,19,53.95,0.44,1.75,1.32,29.39,0.44,0.44,1.75,0.44,1.75,8.33
8,BENGOLEA (105 en JUAREZ CELMAN),4764,331,0,224,0.0,103,1,5,2,94,2,0,0,1,0,23,44.59,0.43,2.16,0.87,40.69,0.87,0.0,0.0,0.43,0.0,9.96
8,BENGOLEA (105 en JUAREZ CELMAN),4765,333,248,224,74.47,110,1,3,2,79,0,0,8,5,2,15,48.89,0.44,1.33,0.89,35.11,0.0,0.0,3.56,2.22,0.89,6.67
8,CABRERA (106 en JUAREZ CELMAN),4766,340,226,224,66.47,92,2,3,3,70,0,2,5,6,3,21,44.44,0.97,1.45,1.45,33.82,0.0,0.97,2.42,2.9,1.45,10.14
8,CABRERA (106 en JUAREZ CELMAN),4767,340,246,224,72.35,76,4,4,3,101,2,4,1,9,3,20,33.48,1.76,1.76,1.32,44.49,0.88,1.76,0.44,3.96,1.32,8.81
8,CABRERA (106 en JUAREZ CELMAN),4768,340,248,224,72.94,89,0,5,1,80,6,3,5,8,5,17,40.64,0.0,2.28,0.46,36.53,2.74,1.37,2.28,3.65,2.28,7.76
8,CABRERA (106 en JUAREZ CELMAN),4769,340,241,224,70.88,100,3,10,2,86,3,3,4,5,2,11,43.67,1.31,4.37,0.87,37.55,1.31,1.31,1.75,2.18,0.87,4.8
8,CABRERA (106 en JUAREZ CELMAN),4770,340,250,224,73.53,137,1,11,1,59,4,6,2,5,3,10,57.32,0.42,4.6,0.42,24.69,1.67,2.51,0.84,2.09,1.26,4.18
8,CABRERA (106 en JUAREZ CELMAN),4771,340,257,224,75.59,138,1,3,4,57,4,4,5,7,2,19,56.56,0.41,1.23,1.64,23.36,1.64,1.64,2.05,2.87,0.82,7.79
8,CABRERA (106 en JUAREZ CELMAN),4772,340,234,224,68.82,111,2,3,2,56,4,3,5,8,4,14,52.36,0.94,1.42,0.94,26.42,1.89,1.42,2.36,3.77,1.89,6.6
8,CABRERA (106 en JUAREZ CELMAN),4773,340,247,224,72.65,107,2,1,2,74,1,4,3,9,2,14,48.86,0.91,0.46,0.91,33.79,0.46,1.83,1.37,4.11,0.91,6.39
8,CABRERA (106 en JUAREZ CELMAN),4774,342,243,224,71.05,113,1,3,1,63,4,6,3,5,6,17,50.9,0.45,1.35,0.45,28.38,1.8,2.7,1.35,2.25,2.7,7.66
8,CABRERA (106 en JUAREZ CELMAN),4775,340,231,224,67.94,113,0,8,3,62,3,5,5,4,1,12,52.31,0.0,3.7,1.39,28.7,1.39,2.31,2.31,1.85,0.46,5.56
8,CABRERA (106 en JUAREZ CELMAN),4776,340,247,224,72.65,109,1,4,2,70,3,4,4,7,3,16,48.88,0.45,1.79,0.9,31.39,1.35,1.79,1.79,3.14,1.35,7.17
8,CABRERA (106 en JUAREZ CELMAN),4777,340,258,224,75.88,107,1,6,1,87,1,4,8,7,3,17,44.21,0.41,2.48,0.41,35.95,0.41,1.65,3.31,2.89,1.24,7.02
8,CABRERA (106 en JUAREZ CELMAN),4778,340,242,224,71.18,128,0,4,3,65,1,7,7,5,0,14,54.7,0.0,1.71,1.28,27.78,0.43,2.99,2.99,2.14,0.0,5.98
8,CABRERA (106 en JUAREZ CELMAN),4779,340,241,224,70.88,97,0,4,4,76,1,4,4,6,2,22,44.09,0.0,1.82,1.82,34.55,0.45,1.82,1.82,2.73,0.91,10.0
8,CABRERA (106 en JUAREZ CELMAN),4780,340,236,224,69.41,103,1,11,1,61,1,3,3,5,2,23,48.13,0.47,5.14,0.47,28.5,0.47,1.4,1.4,2.34,0.93,10.75
8,CABRERA (106 en JUAREZ CELMAN),4781,340,226,224,66.47,82,0,4,1,72,4,1,11,9,3,21,39.42,0.0,1.92,0.48,34.62,1.92,0.48,5.29,4.33,1.44,10.1
8,CABRERA (106 en JUAREZ CELMAN),4782,342,268,224,78.36,128,1,4,6,64,5,4,3,4,3,28,51.2,0.4,1.6,2.4,25.6,2.0,1.6,1.2,1.6,1.2,11.2
8,CABRERA (106 en JUAREZ CELMAN),4783,340,232,224,68.24,115,1,5,0,54,3,6,4,3,3,17,54.5,0.47,2.37,0.0,25.59,1.42,2.84,1.9,1.42,1.42,8.06
8,CABRERA (106 en JUAREZ CELMAN),4784,340,230,224,67.65,110,2,0,5,47,5,4,4,5,6,22,52.38,0.95,0.0,2.38,22.38,2.38,1.9,1.9,2.38,2.86,10.48
8,CABRERA (106 en JUAREZ CELMAN),4785,340,266,224,78.24,106,1,3,2,75,3,2,8,6,7,29,43.8,0.41,1.24,0.83,30.99,1.24,0.83,3.31,2.48,2.89,11.98
8,CABRERA (106 en JUAREZ CELMAN),4786,340,232,224,68.24,89,1,6,0,77,2,2,3,10,2,27,40.64,0.46,2.74,0.0,35.16,0.91,0.91,1.37,4.57,0.91,12.33
8,CABRERA (106 en JUAREZ CELMAN),4787,340,248,224,72.94,96,1,9,5,73,5,4,2,7,4,16,43.24,0.45,4.05,2.25,32.88,2.25,1.8,0.9,3.15,1.8,7.21
8,CABRERA (106 en JUAREZ CELMAN),4788,340,240,224,70.59,116,1,3,2,57,1,1,10,5,0,28,51.79,0.45,1.34,0.89,25.45,0.45,0.45,4.46,2.23,0.0,12.5
8,CABRERA (106 en JUAREZ CELMAN),4789,342,256,224,74.85,125,3,3,1,68,3,4,4,13,5,9,52.52,1.26,1.26,0.42,28.57,1.26,1.68,1.68,5.46,2.1,3.78
8,CABRERA (106 en JUAREZ CELMAN),4790,340,0,224,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,CABRERA (106 en JUAREZ CELMAN),4791,339,0,224,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,CABRERA (106 en JUAREZ CELMAN),4792,339,246,224,72.57,118,3,4,1,61,3,7,1,3,2,27,51.3,1.3,1.74,0.43,26.52,1.3,3.04,0.43,1.3,0.87,11.74
8,CABRERA (106 en JUAREZ CELMAN),4793,339,233,224,68.73,123,3,1,3,57,2,4,2,5,2,11,57.75,1.41,0.47,1.41,26.76,0.94,1.88,0.94,2.35,0.94,5.16
8,CABRERA (106 en JUAREZ CELMAN),4794,339,252,224,74.34,92,0,1,2,79,5,6,2,9,2,26,41.07,0.0,0.45,0.89,35.27,2.23,2.68,0.89,4.02,0.89,11.61
8,CABRERA (106 en JUAREZ CELMAN),4795,339,241,224,71.09,91,1,4,1,86,4,3,3,10,3,18,40.62,0.45,1.79,0.45,38.39,1.79,1.34,1.34,4.46,1.34,8.04
8,CABRERA (106 en JUAREZ CELMAN),4796,342,245,224,71.64,100,2,2,4,70,0,8,3,9,0,31,43.67,0.87,0.87,1.75,30.57,0.0,3.49,1.31,3.93,0.0,13.54
8,CARNERILLO (107 en JUAREZ CELMAN),4797,322,260,224,80.75,99,0,0,0,112,3,1,5,4,3,9,41.95,0.0,0.0,0.0,47.46,1.27,0.42,2.12,1.69,1.27,3.81
8,CARNERILLO (107 en JUAREZ CELMAN),4798,322,242,224,75.16,89,1,3,0,113,4,1,1,3,3,13,38.53,0.43,1.3,0.0,48.92,1.73,0.43,0.43,1.3,1.3,5.63
8,CARNERILLO (107 en JUAREZ CELMAN),4799,322,244,224,75.78,77,4,5,2,118,3,5,3,5,2,7,33.33,1.73,2.16,0.87,51.08,1.3,2.16,1.3,2.16,0.87,3.03
8,CARNERILLO (107 en JUAREZ CELMAN),4800,321,238,224,74.14,57,1,3,2,132,5,0,4,4,1,16,25.33,0.44,1.33,0.89,58.67,2.22,0.0,1.78,1.78,0.44,7.11
8,CARNERILLO (107 en JUAREZ CELMAN),4801,321,226,224,70.4,63,0,3,0,121,4,0,2,2,3,14,29.72,0.0,1.42,0.0,57.08,1.89,0.0,0.94,0.94,1.42,6.6
8,CARNERILLO (107 en JUAREZ CELMAN),4802,323,249,224,77.09,86,0,4,2,113,6,3,2,1,2,14,36.91,0.0,1.72,0.86,48.5,2.58,1.29,0.86,0.43,0.86,6.01
8,CHARRAS (108 en JUAREZ CELMAN),4803,272,228,224,83.82,83,0,3,4,94,2,1,3,2,4,16,39.15,0.0,1.42,1.89,44.34,0.94,0.47,1.42,0.94,1.89,7.55
8,CHARRAS (108 en JUAREZ CELMAN),4804,272,207,224,76.1,75,3,2,0,99,0,2,3,2,2,7,38.46,1.54,1.03,0.0,50.77,0.0,1.03,1.54,1.03,1.03,3.59
8,CHARRAS (108 en JUAREZ CELMAN),4805,271,212,224,78.23,65,1,1,0,115,5,0,1,1,2,11,32.18,0.5,0.5,0.0,56.93,2.48,0.0,0.5,0.5,0.99,5.45
8,CHARRAS (108 en JUAREZ CELMAN),4806,273,201,224,73.63,58,0,6,1,105,2,0,3,2,3,5,31.35,0.0,3.24,0.54,56.76,1.08,0.0,1.62,1.08,1.62,2.7
8,DEHEZA (109 en JUAREZ CELMAN),4807,341,242,224,70.97,100,2,6,2,70,1,4,7,8,2,21,44.84,0.9,2.69,0.9,31.39,0.45,1.79,3.14,3.59,0.9,9.42
8,DEHEZA (109 en JUAREZ CELMAN),4808,341,0,224,0.0,102,2,8,3,76,1,5,7,5,3,29,42.32,0.83,3.32,1.24,31.54,0.41,2.07,2.9,2.07,1.24,12.03
8,DEHEZA (109 en JUAREZ CELMAN),4809,341,253,224,74.19,104,1,7,2,66,0,12,9,7,5,15,45.61,0.44,3.07,0.88,28.95,0.0,5.26,3.95,3.07,2.19,6.58
8,DEHEZA (109 en JUAREZ CELMAN),4810,341,0,224,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,DEHEZA (109 en JUAREZ CELMAN),4811,342,233,224,68.13,110,0,5,1,60,2,9,2,1,3,19,51.89,0.0,2.36,0.47,28.3,0.94,4.25,0.94,0.47,1.42,8.96
8,DEHEZA (109 en JUAREZ CELMAN),4812,343,227,224,66.18,108,0,7,0,58,2,4,4,4,1,28,50.0,0.0,3.24,0.0,26.85,0.93,1.85,1.85,1.85,0.46,12.96
8,DEHEZA (109 en JUAREZ CELMAN),4813,341,257,224,75.37,126,0,3,1,73,1,5,9,8,0,17,51.85,0.0,1.23,0.41,30.04,0.41,2.06,3.7,3.29,0.0,7.0
8,DEHEZA (109 en JUAREZ CELMAN),4814,341,247,224,72.43,128,2,4,1,57,1,7,3,2,2,22,55.9,0.87,1.75,0.44,24.89,0.44,3.06,1.31,0.87,0.87,9.61
8,DEHEZA (109 en JUAREZ CELMAN),4815,341,258,224,75.66,113,4,1,3,60,6,9,2,7,4,32,46.89,1.66,0.41,1.24,24.9,2.49,3.73,0.83,2.9,1.66,13.28
8,DEHEZA (109 en JUAREZ CELMAN),4816,340,237,224,69.71,110,1,6,3,61,2,5,3,5,2,24,49.55,0.45,2.7,1.35,27.48,0.9,2.25,1.35,2.25,0.9,10.81
8,DEHEZA (109 en JUAREZ CELMAN),4817,340,255,224,75.0,120,1,6,3,67,5,4,8,4,6,20,49.18,0.41,2.46,1.23,27.46,2.05,1.64,3.28,1.64,2.46,8.2
8,DEHEZA (109 en JUAREZ CELMAN),4818,341,264,224,77.42,146,1,2,1,56,1,7,3,3,0,23,60.08,0.41,0.82,0.41,23.05,0.41,2.88,1.23,1.23,0.0,9.47
8,DEHEZA (109 en JUAREZ CELMAN),4819,340,261,224,76.76,113,1,5,3,77,3,4,9,9,1,18,46.5,0.41,2.06,1.23,31.69,1.23,1.65,3.7,3.7,0.41,7.41
8,DEHEZA (109 en JUAREZ CELMAN),4820,340,267,224,78.53,124,3,4,2,74,2,7,5,4,3,14,51.24,1.24,1.65,0.83,30.58,0.83,2.89,2.07,1.65,1.24,5.79
8,DEHEZA (109 en JUAREZ CELMAN),4821,340,250,224,73.53,110,3,6,3,55,2,8,7,11,2,17,49.11,1.34,2.68,1.34,24.55,0.89,3.57,3.12,4.91,0.89,7.59
8,DEHEZA (109 en JUAREZ CELMAN),4822,340,255,224,75.0,106,4,3,3,68,2,7,6,4,1,29,45.49,1.72,1.29,1.29,29.18,0.86,3.0,2.58,1.72,0.43,12.45
8,DEHEZA (109 en JUAREZ CELMAN),4823,340,236,224,69.41,123,2,4,1,50,1,8,3,0,5,19,56.94,0.93,1.85,0.46,23.15,0.46,3.7,1.39,0.0,2.31,8.8
8,DEHEZA (109 en JUAREZ CELMAN),4824,340,249,224,73.24,97,2,6,2,75,1,6,11,7,0,21,42.54,0.88,2.63,0.88,32.89,0.44,2.63,4.82,3.07,0.0,9.21
8,DEHEZA (109 en JUAREZ CELMAN),4825,340,261,224,76.76,136,1,8,5,59,3,2,6,8,1,15,55.74,0.41,3.28,2.05,24.18,1.23,0.82,2.46,3.28,0.41,6.15
8,DEHEZA (109 en JUAREZ CELMAN),4826,340,226,224,66.47,97,1,2,1,74,4,2,5,2,3,18,46.41,0.48,0.96,0.48,35.41,1.91,0.96,2.39,0.96,1.44,8.61
8,DEHEZA (109 en JUAREZ CELMAN),4827,340,0,224,0.0,103,1,8,3,54,2,7,5,6,1,20,49.05,0.48,3.81,1.43,25.71,0.95,3.33,2.38,2.86,0.48,9.52
8,DEHEZA (109 en JUAREZ CELMAN),4828,340,243,224,71.47,131,0,5,2,40,2,11,4,5,3,19,59.01,0.0,2.25,0.9,18.02,0.9,4.95,1.8,2.25,1.35,8.56
8,DEHEZA (109 en JUAREZ CELMAN),4829,345,250,224,72.46,128,3,7,1,53,3,8,7,8,4,14,54.24,1.27,2.97,0.42,22.46,1.27,3.39,2.97,3.39,1.69,5.93
8,DEHEZA (109 en JUAREZ CELMAN),4830,340,242,224,71.18,90,1,1,3,75,1,3,7,9,3,27,40.91,0.45,0.45,1.36,34.09,0.45,1.36,3.18,4.09,1.36,12.27
8,DEHEZA (109 en JUAREZ CELMAN),4831,340,251,224,73.82,129,1,3,4,47,2,8,5,4,1,24,56.58,0.44,1.32,1.75,20.61,0.88,3.51,2.19,1.75,0.44,10.53
8,DEHEZA (109 en JUAREZ CELMAN),4832,340,248,224,72.94,105,3,3,2,60,2,2,4,7,3,27,48.17,1.38,1.38,0.92,27.52,0.92,0.92,1.83,3.21,1.38,12.39
8,DEHEZA (109 en JUAREZ CELMAN),4833,340,242,224,71.18,129,2,3,3,62,1,3,5,1,1,13,57.85,0.9,1.35,1.35,27.8,0.45,1.35,2.24,0.45,0.45,5.83
8,DEHEZA (109 en JUAREZ CELMAN),4834,340,252,224,74.12,129,0,6,2,59,1,5,1,6,7,15,55.84,0.0,2.6,0.87,25.54,0.43,2.16,0.43,2.6,3.03,6.49
8,DEHEZA (109 en JUAREZ CELMAN),4835,342,254,224,74.27,117,2,5,1,65,1,11,8,5,3,16,50.0,0.85,2.14,0.43,27.78,0.43,4.7,3.42,2.14,1.28,6.84
8,EL RASTREADOR (110 en JUAREZ CELMAN),4836,76,41,224,53.95,16,0,2,0,7,0,1,0,2,0,13,39.02,0.0,4.88,0.0,17.07,0.0,2.44,0.0,4.88,0.0,31.71
8,PACHECO DE MELO (110A en JUAREZ CELMAN),4837,86,67,224,77.91,16,0,1,0,43,1,2,1,0,0,0,25.0,0.0,1.56,0.0,67.19,1.56,3.12,1.56,0.0,0.0,0.0
8,HUANCHILLA (111 en JUAREZ CELMAN),4838,294,198,224,67.35,85,0,5,0,68,4,2,3,0,3,22,44.27,0.0,2.6,0.0,35.42,2.08,1.04,1.56,0.0,1.56,11.46
8,HUANCHILLA (111 en JUAREZ CELMAN),4839,294,193,224,65.65,86,1,2,0,71,0,1,3,1,2,16,46.99,0.55,1.09,0.0,38.8,0.0,0.55,1.64,0.55,1.09,8.74
